station	CO	country	area	long	lat
GB0566A	0.96	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.41	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.959	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.701	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.058	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.7	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.713	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.068	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.713	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.745	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.119	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.746	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.87	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.335	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.869	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.835	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.222	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.835	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.768	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.075	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.771	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.64	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.93	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.64	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.701	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	1.013	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.697	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.687	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.97	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.687	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.396	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.616	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.395	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.484	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.671	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.484	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.318	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.49	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.316	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.454	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.647	UNITED KINGDOM	urban	-0.12	51.51
GB0566A	0.453	UNITED KINGDOM	urban	-0.12	51.51
GB0567A	0.874	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	1.53	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.876	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.777	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	1.346	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.786	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.78	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	1.3	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.781	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.699	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	1.196	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.698	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.621	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	1.118	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.617	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.766	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	1.244	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.768	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.517	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.803	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.514	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.475	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.724	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.476	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.407	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.64	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.408	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.432	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.71	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.43	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.306	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.515	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.305	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.175	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.329	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.175	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.236	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.389	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.236	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.197	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.31	UNITED KINGDOM	urban	-5.92	54.59
GB0567A	0.196	UNITED KINGDOM	urban	-5.92	54.59
GB0568A	0.884	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	1.441	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.889	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.87	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	1.414	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.873	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.709	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	1.117	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.706	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.736	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	1.107	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.736	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.595	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.894	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.594	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.624	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.967	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.623	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.609	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.926	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.605	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.562	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.789	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.563	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.528	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.797	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.529	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.477	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.716	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.483	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.486	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.693	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.487	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.169	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.289	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.168	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.181	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.267	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.181	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.154	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.208	UNITED KINGDOM	urban	-1.61	54.97
GB0568A	0.153	UNITED KINGDOM	urban	-1.61	54.97
GB0569A	0.754	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	1.29	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.757	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.721	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	1.134	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.725	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.684	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	1.124	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.683	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.714	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	1.106	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.712	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.621	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.947	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.621	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.676	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.979	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.676	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.56	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.853	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.559	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.583	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.88	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.584	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.471	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.713	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.469	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.442	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.696	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.44	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.352	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.545	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.352	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.455	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.65	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.455	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.309	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.461	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.309	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.343	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.465	UNITED KINGDOM	urban	-1.9	52.47
GB0569A	0.344	UNITED KINGDOM	urban	-1.9	52.47
GB0580A	0.807	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	1.32	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.817	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.746	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	1.183	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.748	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.904	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	1.317	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.908	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.61	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.959	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.608	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.621	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.97	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.62	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.792	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	1.18	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.793	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.557	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.83	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.557	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.483	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.732	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.483	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.414	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.638	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.413	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.513	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.697	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.512	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.486	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.675	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.486	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.374	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.572	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.372	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.306	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.445	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.306	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.371	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.547	UNITED KINGDOM	urban	-3.17	51.48
GB0580A	0.372	UNITED KINGDOM	urban	-3.17	51.48
GB0581A	1.088	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	1.777	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	1.087	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.722	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	1.187	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.723	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.693	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	1.108	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.69	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.712	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	1.091	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.71	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.641	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.949	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.641	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.561	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.857	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.56	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.722	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	1.018	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.721	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.482	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.675	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.482	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.664	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.973	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.663	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.536	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.806	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.536	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.45	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.653	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.449	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.297	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.396	UNITED KINGDOM	urban	-3.19	55.95
GB0581A	0.297	UNITED KINGDOM	urban	-3.19	55.95
GB0583A	0.366	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.597	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.367	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.425	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.652	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.425	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.366	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.581	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.365	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.425	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.58	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.424	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.334	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.487	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.334	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.256	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.379	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.255	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.312	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.486	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.313	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.285	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.424	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.285	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.373	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.553	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.373	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.343	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.481	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.343	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.282	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.404	UNITED KINGDOM	urban	-1.22	54.56
GB0583A	0.281	UNITED KINGDOM	urban	-1.22	54.56
GB0584A	1.001	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1.515	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.781	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1.279	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.78	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.862	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1.279	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.861	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.801	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1.186	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.797	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.712	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1.107	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.711	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.617	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.937	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.617	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.55	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.827	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.55	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.476	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.733	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.477	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.678	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	1.036	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.676	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.495	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.718	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.498	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.58	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.821	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.581	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.655	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.973	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.653	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.315	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.452	UNITED KINGDOM	urban	-1.54	53.8
GB0584A	0.313	UNITED KINGDOM	urban	-1.54	53.8
GB0585A	0.906	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.421	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.905	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.84	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.355	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.838	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.664	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.108	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.669	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.651	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.094	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.649	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.779	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.326	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.777	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.634	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.006	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.638	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.649	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	1.011	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.649	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.595	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.934	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.594	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.607	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.935	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.604	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.528	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.772	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.527	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.596	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.872	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.595	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.385	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.614	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.386	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.352	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.507	UNITED KINGDOM	urban	-2.58	51.45
GB0585A	0.35	UNITED KINGDOM	urban	-2.58	51.45
GB0594A	0.621	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.971	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.62	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.695	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	1.016	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.693	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.459	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.72	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.458	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.414	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.65	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.414	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.533	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.774	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.535	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.416	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.601	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.416	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.46	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.648	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.46	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.491	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.694	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.491	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.564	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.764	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.563	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.446	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.597	UNITED KINGDOM	urban	-2.98	53.4
GB0594A	0.444	UNITED KINGDOM	urban	-2.98	53.4
GB0595A	0.465	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.762	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.466	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.606	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	1.023	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.605	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.528	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.923	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.528	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.388	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.724	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.389	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.508	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.852	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.505	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.393	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.613	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.392	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.357	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.581	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.357	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.317	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.527	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.316	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.419	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.643	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.419	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.271	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.427	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.27	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.369	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.613	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.369	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.231	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.375	UNITED KINGDOM	urban	-1.83	52.49
GB0595A	0.231	UNITED KINGDOM	urban	-1.83	52.49
