"station_european_code","country_iso_code","country_name","type_of_station","station_type_of_area","station_longitude_deg","station_latitude_deg","station_altitude","sabe_country_code","station_city"
"PT0020A","PT","PORTUGAL","Traffic","suburban",-8.63,41.18,20.00,"PT","LECA DA PALMEIRA - MATOSINHOS"
"PT0021A","PT","PORTUGAL","Unknown","urban",-8.67,41.13,40.00,,"PORTO"
"PT0030A","PT","PORTUGAL","Industrial","urban",-8.70,38.01,254.00,"PT","SANTIAGO DO CACEM"
"PT0031A","PT","PORTUGAL","Background","rural",-8.56,40.80,26.00,"PT","ESTARREJA"
"PT0038A","PT","PORTUGAL","Industrial","suburban",-8.83,37.96,103.00,"PT","SINES"
"PT0040A","PT","PORTUGAL","Industrial","suburban",-8.71,37.86,195.00,"PT","SONEGA"
"PT0053A","PT","PORTUGAL","Background","rural",-8.80,38.07,43.00,"PT","SANTIAGO DO CACÉM"
"PT0058A","PT","PORTUGAL","Traffic","urban",-8.83,38.71,0.00,"PT","LISBOA"
"PT0059A","PT","PORTUGAL","Traffic","urban",-9.06,38.65,4.00,"PT","BARREIRO"
"PT0068A","PT","PORTUGAL","Industrial","suburban",-9.05,38.66,3.00,"PT","BARREIRO"
"PT0069A","PT","PORTUGAL","Industrial","urban",-9.06,38.66,3.00,"PT","BARREIRO"
"PT0071A","PT","PORTUGAL","Industrial","suburban",-8.58,40.75,20.00,"PT","ESTARREJA"
"PT0085A","PT","PORTUGAL","Traffic","urban",-8.43,40.21,26.00,"PT","COIMBRA"
"PT0086A","PT","PORTUGAL","Traffic","urban",-9.13,38.71,0.00,"PT",
"PT0087A","PT","PORTUGAL","Background","urban",-9.10,38.77,34.00,"PT","LISBOA"
"PT0088A","PT","PORTUGAL","Traffic","urban",-9.14,38.74,86.00,"PT","LISBOA"
"PT0089A","PT","PORTUGAL","Traffic","urban",-9.20,38.75,74.00,"PT","LISBOA"
"PT0090A","PT","PORTUGAL","Background","urban",-9.11,38.75,46.00,"PT","LISBOA"
"PT0091A","PT","PORTUGAL","Background","urban",-9.11,38.73,56.00,"PT","LISBOA"
"PT0092A","PT","PORTUGAL","Traffic","urban",-9.14,38.73,67.00,"PT","LISBOA"
"PT0093A","PT","PORTUGAL","Traffic","urban",-9.14,38.72,0.00,"PT","LISBOA"
"PT0094A","PT","PORTUGAL","Traffic","urban",-8.61,41.15,98.00,"PT","PORTO"
"PT0095A","PT","PORTUGAL","Traffic","urban",-8.60,41.15,89.00,"PT","PORTO"
"PT0096A","PT","PORTUGAL","Traffic","urban",-8.60,41.13,90.00,"PT","V. N. GAIA"
"PT0097A","PT","PORTUGAL","Background","suburban",-8.64,41.20,100.00,"PT","CUSTÓIAS"
"PT0098A","PT","PORTUGAL","Traffic","suburban",-8.54,41.18,93.00,"PT","GONDOMAR"
"PT0099A","PT","PORTUGAL","Background","suburban",-8.55,41.20,140.00,"PT","ERMESINDE"
"PT0100A","PT","PORTUGAL","Background","suburban",-8.66,41.25,88.00,"PT","V. N. TELHA"
"PT0101A","PT","PORTUGAL","Traffic","urban",-8.58,41.16,146.00,"PT","PORTO"
"PT0102A","PT","PORTUGAL","Traffic","urban",-8.63,41.01,23.00,"PT","ESPINHO"
"PT0103A","PT","PORTUGAL","Background","suburban",-8.61,41.21,57.00,"PT","MATOSINHOS"
"PT0104A","PT","PORTUGAL","Traffic","urban",-8.61,41.17,112.00,"PT",
"PT0105A","PT","PORTUGAL","Traffic","urban",-8.61,41.23,90.00,"PT","MAIA"
"PT0106A","PT","PORTUGAL","Background","urban",-9.08,38.63,3.00,"PT","SEIXAL"
"PT0107A","PT","PORTUGAL","Industrial","rural",-8.71,37.86,195.00,"PT",
"PT0108A","PT","PORTUGAL","Traffic","urban",-9.07,38.66,5.00,"PT","BARREIRO"
"PT0109A","PT","PORTUGAL","Background","urban",-9.20,38.73,109.00,"PT","AMADORA"
"PT0110A","PT","PORTUGAL","Background","urban",-9.15,38.66,20.00,"PT","ALMADA"
"PT0111A","PT","PORTUGAL","Background","urban",-9.23,38.75,30.00,"PT","AMADORA"
"PT0112A","PT","PORTUGAL","Background","urban",-9.16,38.82,100.00,"PT","LOURES"
"PT0113A","PT","PORTUGAL","Traffic","urban",-7.92,37.02,15.00,"PT","FARO"
"PT0114A","PT","PORTUGAL","Industrial","urban",-9.06,38.66,30.00,"PT","BARREIRO"
"PT0115A","PT","PORTUGAL","Background","urban",-9.21,38.70,20.00,"PT","LISBOA"
"PT0116A","PT","PORTUGAL","Traffic","suburban",-8.50,41.21,72.00,"PT","MATOSINHOS"
"PT0117A","PT","PORTUGAL","Traffic","urban",-8.60,41.16,87.00,"PT","PORTO"
"PT0118A","PT","PORTUGAL","Background","urban",-9.04,38.44,15.00,"PT","SETUBAL"
"PT0119A","PT","PORTUGAL","Background","urban",-8.89,38.52,2.00,"PT","SETUBAL"
"PT0120A","PT","PORTUGAL","Traffic","urban",-8.90,38.49,16.00,,"SETUBAL"
"PT0121A","PT","PORTUGAL","Traffic","urban",-8.40,41.11,32.00,"PT","MATOSINHOS"
"PT0122A","PT","PORTUGAL","Traffic","suburban",-8.44,41.20,25.00,"PT","VILA DO CONDE"
"PT0123A","PT","PORTUGAL","Background","suburban",-8.42,41.13,25.00,"PT","MATOSINHOS"
"PT0124A","PT","PORTUGAL","Background","suburban",-8.40,40.35,32.00,"PT","ILHAVO"
"PT0125A","PT","PORTUGAL","Traffic","urban",-8.38,40.38,20.00,"PT","AVEIRO"
"PT0126A","PT","PORTUGAL","Background","rural",-7.17,40.13,473.00,"PT","FUNDÃO"
"PT0127A","PT","PORTUGAL","Background","urban",-8.24,40.12,147.00,"PT","COIMBRA"
"PT0128A","PT","PORTUGAL","Background","rural",-8.28,39.21,43.00,"PT","CHAMUSCA"
"PT0129A","PT","PORTUGAL","Traffic","urban",-9.25,38.42,5.00,,"CASCAIS"
"PT0130A","PT","PORTUGAL","Background","urban",-9.20,38.47,173.00,,"SINTRA"
"PT0131A","PT","PORTUGAL","Background","urban",-9.19,38.41,48.00,"PT","OEIRAS"
"PT0132A","PT","PORTUGAL","Background","urban",-16.92,32.64,65.00,"PT","FUNCHAL"
"PT0133A","PT","PORTUGAL","Background","urban",-16.87,32.64,180.00,,"FUNCHAL"
"PT0134A","PT","PORTUGAL","Traffic","urban",-16.91,32.64,46.00,"PT","FUNCHAL"
"PT0135A","PT","PORTUGAL","Traffic","suburban",-16.33,33.06,25.00,"PT","PORTO SANTO"
"PT0136A","PT","PORTUGAL","Background","urban",-8.47,41.34,60.00,"PT","SANTO TIRSO"
"PT0137A","PT","PORTUGAL","Traffic","urban",-8.41,41.55,175.00,"PT","BRAGA"
"PT0138A","PT","PORTUGAL","Background","suburban",-8.46,41.57,51.00,"PT","BRAGA"
"PT0139A","PT","PORTUGAL","Traffic","urban",-8.34,41.21,184.00,"PT","PAREDES"
"PT0140A","PT","PORTUGAL","Background","urban",-8.38,41.27,300.00,"PT","PAÇOS DE FERREIRA"
"PT0141A","PT","PORTUGAL","Background","suburban",-8.53,41.40,120.00,"PT","VILA NOVA DE FAMALICÃO"
"PT0142A","PT","PORTUGAL","Background","rural",-7.79,41.37,1086.00,"PT","VILA REAL"
"PT0143A","PT","PORTUGAL","Background","rural",-8.67,40.58,32.00,"PT","LEIRIA"
"PT0144A","PT","PORTUGAL","Background","urban",-8.53,37.12,15.00,"PT","PORTIMÃO"
"PT0145A","PT","PORTUGAL","Traffic","urban",-9.18,38.80,124.00,"PT","ODIVELAS"
"PT0146A","PT","PORTUGAL","Background","rural",-7.39,38.61,187.00,"PT","ALANDROAL"
"PT0147A","PT","PORTUGAL","Traffic","urban",-8.29,41.44,185.00,"PT","GUIMARÃES"
"PT0148A","PT","PORTUGAL","Background","rural",-8.69,41.80,777.00,"PT","VIANA DO CASTELO"
"PT0149A","PT","PORTUGAL","Background","urban",-7.92,37.01,4.00,"PT","FARO"
"PT0150A","PT","PORTUGAL","Background","rural",-7.67,37.31,300.00,"PT","ALCOUTIM"
"PT0151A","PT","PORTUGAL","Background","urban",-8.24,37.09,45.00,"PT","ALBUFEIRA"
"PT0152A","PT","PORTUGAL","Traffic","urban",-8.54,37.13,6.00,"PT","PORTIMÃO"
"PT0153A","PT","PORTUGAL","Traffic","urban",-8.23,37.09,30.00,"PT","ALBUFEIRA"
"RO0001A","RO","ROMANIA","Background","urban",24.17,45.77,448.00,"RO","SIBIU"
"RO0002A","RO","ROMANIA","Industrial","urban",23.61,47.67,228.00,"RO","BAIA MARE"
"RO0003A","RO","ROMANIA","Industrial","urban",23.60,47.66,239.00,"RO","BAIA MARE"
"RO0004A","RO","ROMANIA","Background","suburban",23.62,47.65,258.00,"RO","BAIA MARE"
"RO0005A","RO","ROMANIA","Background","urban",23.59,47.65,241.00,"RO","BAIA MARE"
"RO0006A","RO","ROMANIA","Background","urban",23.61,47.65,228.00,"RO","BAIA MARE"
"RO0007A","RO","ROMANIA","Background","urban",23.55,47.66,208.00,"RO","BAIA MARE"
"RO0009A","RO","ROMANIA","Background","urban",21.88,45.31,260.00,"RO","RESITA"
"RO0010A","RO","ROMANIA","Industrial","urban",21.37,45.30,235.00,"RO","RESITA"
"RO0011A","RO","ROMANIA","Background","urban",21.25,45.76,86.00,"RO","TIMISOARA"
"RO0013A","RO","ROMANIA","Traffic","urban",28.02,45.42,20.00,"RO","GALATI"
"RO0014A","RO","ROMANIA","Traffic","urban",26.00,44.95,47.00,"RO","PLOIESTI"
"RO0016A","RO","ROMANIA","Industrial","urban",26.00,44.95,47.00,"RO","PLOIESTI"
"RO0017A","RO","ROMANIA","Background","urban",27.58,47.15,12.00,"RO","IASI"
"RO0018A","RO","ROMANIA","Traffic","urban",27.57,47.16,44.00,"RO","IASI"
"RO0019A","RO","ROMANIA","Industrial","urban",27.56,47.17,44.00,"RO","IASI"
"RO0020A","RO","ROMANIA","Traffic","urban",27.61,47.12,48.00,"RO","IASI"
"RO0034A","RO","ROMANIA","Background","urban",24.33,46.17,312.00,"RO","MEDIAS"
"RO0035A","RO","ROMANIA","Industrial","urban",24.33,46.15,315.00,"RO","MEDIAS"
"RO0036A","RO","ROMANIA","Background","urban",24.35,46.16,228.00,"RO","MEDIAS"
"RO0037A","RO","ROMANIA","Background","rural",24.22,46.12,295.00,"RO","TIRNAVA"
"RO0038A","RO","ROMANIA","Background","rural",24.06,46.08,300.00,"RO",
"RO0039A","RO","ROMANIA","Industrial","urban",24.40,46.13,297.00,"RO","COPSA MICA"
"RO0040A","RO","ROMANIA","Background","urban",24.22,46.11,295.00,"RO","COPSA MICA"
"RO0041A","RO","ROMANIA","Background","urban",24.56,46.54,309.00,"RO","TG. MURES"
"RO0042A","RO","ROMANIA","Background","urban",24.55,46.55,308.00,"RO","TG. MURES"
"RO0043A","RO","ROMANIA","Background","urban",24.54,46.54,309.00,"RO","TG. MURES"
"RO0052A","RO","ROMANIA","Background","suburban",26.00,44.95,47.00,"RO","PLOIESTI"
"RO0053A","RO","ROMANIA","Industrial","urban",26.00,44.95,47.00,"RO","PLOIESTI"
"RO0054A","RO","ROMANIA","Background","urban",23.57,47.65,226.00,"RO","BAIA MARE"
"RO0056A","RO","ROMANIA","Background","urban",21.38,45.31,235.00,"RO","RESITA"
"RO0057A","RO","ROMANIA","Traffic","urban",27.60,47.14,43.00,"RO","IASI"
"RO0058A","RO","ROMANIA","Background","urban",25.97,43.89,25.00,"RO","GIURGIU"
"RO0059A","RO","ROMANIA","Industrial","urban",25.96,43.89,25.00,"RO","GIURGIU"
"RO0060A","RO","ROMANIA","Background","urban",27.27,44.14,12.00,"RO","CALARASI"
"RO0061A","RO","ROMANIA","Background","urban",27.33,44.20,18.00,"RO","CALARASI"
"RO0062A","RO","ROMANIA","Background","urban",24.87,43.74,28.00,"RO","TURNU MAGURELE"
"RO0063A","RO","ROMANIA","Industrial","urban",24.88,43.71,20.00,"RO","TURNU MAGURELE"
"RO0064A","RO","ROMANIA","Background","urban",25.37,43.65,31.00,"RO","ZIMNICEA"
"RO0065A","RO","ROMANIA","Background","urban",26.05,44.44,30.00,"RO","BUCHAREST"
"RO0066A","RO","ROMANIA","Industrial","urban",26.18,44.41,30.00,"RO","BUCHAREST"
"RO0067A","RO","ROMANIA","Traffic","urban",26.15,44.44,30.00,"RO","BUCHAREST"
"RO0068A","RO","ROMANIA","Industrial","urban",26.14,44.39,30.00,"RO","BUCHAREST"
"RO0069A","RO","ROMANIA","Industrial","urban",26.05,44.41,30.00,"RO","BUCHAREST"
"RO0070A","RO","ROMANIA","Traffic","urban",26.12,44.42,30.00,"RO","BUCHAREST"
"RO0071A","RO","ROMANIA","Background","suburban",26.03,44.34,30.00,"RO","BUCHAREST"
"RO0072A","RO","ROMANIA","Background","rural",26.10,44.61,30.00,"RO","BUCHAREST"
"RO0074A","RO","ROMANIA","Background","urban",23.59,46.77,330.00,,"CLUJ"
"RO0075A","RO","ROMANIA","Background","suburban",23.55,46.76,350.00,,"CLUJ"
"RO0078A","RO","ROMANIA","Traffic","urban",23.80,44.31,0.00,,"CRAIOVA"
"RO0079A","RO","ROMANIA","Background","urban",23.79,44.31,0.00,,"CRAIOVA"
"RO0080A","RO","ROMANIA","Traffic","urban",23.77,44.32,83.00,,"CRAIOVA"
"RO0081A","RO","ROMANIA","Industrial","suburban",23.73,44.38,98.00,,"ISALNITA"
"RO0082A","RO","ROMANIA","Background","suburban",23.71,44.34,128.00,,"BREASTA"
"SE0001A","SE","SWEDEN","Background","urban",13.00,55.60,25.00,"SE","MALMÖ"
"SE0002R","SE","SWEDEN","Background","rural",11.93,57.41,16.00,"SE",
"SE0003A","SE","SWEDEN","Traffic","urban",18.05,59.31,3.00,"SE","STOCKHOLM"
"SE0004A","SE","SWEDEN","Background","urban",11.97,57.70,30.00,"SE","GÖTEBORG"
"SE0005R","SE","SWEDEN","Background","rural",15.32,63.84,380.00,"SE",
"SE0008R","SE","SWEDEN","Background","rural",18.15,56.92,25.00,"SE",
"SE0009A","SE","SWEDEN","Background","urban",15.57,58.40,51.00,"SE","LINKOPING"
"SE0010A","SE","SWEDEN","Background","urban",14.20,57.75,90.00,"SE","JÖNKÖPING"
"SE0011A","SE","SWEDEN","Background","urban",13.43,59.37,44.00,"SE","KARLSTAD"
"SE0011R","SE","SWEDEN","Background","rural",13.14,56.02,163.00,"SE",
"SE0012A","SE","SWEDEN","Background","urban",17.34,62.50,32.00,"SE","TIMRÅ"
"SE0012R","SE","SWEDEN","Background","rural",17.38,58.80,25.00,"SE",
"SE0013A","SE","SWEDEN","Background","urban",20.29,67.90,535.00,"SE","KIRUNA"
"SE0013R","SE","SWEDEN","Background","rural",21.06,67.87,524.00,"SE",
