COUNTRY_NAME,IND1_DESC,1999,2000,2001,2002,2003
Guatemala,Energy use (kg of oil equivalent per capita),625.9,627.67,625.95,NA,NA
Guatemala,"Fertility rate, total (births per woman)",NA,4.58,NA,4.3,NA
Guatemala,GDP (current US$),1.83E+10,1.93E+10,2.10E+10,2.33E+10,2.47E+10
Guatemala,GDP growth (annual %),3.85,3.61,2.33,2.25,2.12
Guatemala,"Life expectancy at birth, total (years)",NA,64.98,NA,65.48,NA
Guatemala,"Literacy rate, adult female (% of females ages 15 and above)",60.3,61.07,61.8,62.5,NA
Guatemala,"Literacy rate, adult total (% of people ages 15 and above)",67.82,68.54,69.21,69.86,NA
Guatemala,"Mortality rate, infant (per 1,000 live births)",NA,44,NA,36,NA
Guatemala,"Mortality rate, under-5 (per 1,000)",NA,59,NA,49,NA
Guatemala,Population growth (annual %),2.64,2.64,2.58,2.61,2.59
Guatemala,"Population, total",1.11E+07,1.14E+07,1.17E+07,1.20E+07,1.23E+07
Guatemala,"Poverty headcount, national (% of population)",NA,56.2,NA,NA,NA
Guatemala,"Primary completion rate, female (% of relevant age group)",NA,51.62,54.57,NA,NA
Guatemala,"Primary completion rate, total (% of relevant age group)",NA,55.91,58.74,NA,NA
Guatemala,"School enrollment, primary (% net)",81.01,84.18,84.96,NA,NA
Guatemala,"School enrollment, secondary (% net)",23,26.15,27.93,NA,NA
Guinea,Aid per capita (current US$),32.77,20.63,37.15,32.23,NA
Guinea,CO2 emissions (metric tons per capita),0.18,0.17,NA,NA,NA
Guinea,"Fertility rate, total (births per woman)",NA,5.22,NA,5.02,NA
Guinea,GDP (current US$),3.46E+09,3.11E+09,3.04E+09,3.21E+09,3.63E+09
Guinea,GDP growth (annual %),4.6,1.9,3.8,4.2,2.1
Guinea,"Life expectancy at birth, total (years)",NA,46.31,NA,46.19,NA
Guinea,"Mortality rate, infant (per 1,000 live births)",NA,112,NA,106,NA
Guinea,"Mortality rate, under-5 (per 1,000)",NA,175,NA,165,NA
Guinea,Population growth (annual %),2.3,2.24,2.2,2.14,2.11
Guinea,"Population, total",7251000,7415000,7580000,7744000,7909000
Guinea,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Guinea,"Primary completion rate, female (% of relevant age group)",NA,24.27,NA,NA,NA
Guinea,"Primary completion rate, total (% of relevant age group)",NA,33.99,NA,NA,NA
Guinea,"School enrollment, primary (% net)",49.06,47,61.49,NA,NA
Guinea,"School enrollment, secondary (% net)",NA,NA,NA,NA,NA
Guinea-Bissau,Aid per capita (current US$),39.44,58.83,42.27,41.05,NA
Guinea-Bissau,CO2 emissions (metric tons per capita),0.2,0.19,NA,NA,NA
Guinea-Bissau,"Fertility rate, total (births per woman)",NA,6.8,NA,6.6,NA
Guinea-Bissau,GDP (current US$),2.24E+08,2.15E+08,2.00E+08,2.03E+08,2.36E+08
Guinea-Bissau,GDP growth (annual %),7.8,7.5,0.2,-7.2,-1.2
Guinea-Bissau,"Life expectancy at birth, total (years)",NA,44.88,NA,45.41,NA
Guinea-Bissau,"Mortality rate, infant (per 1,000 live births)",NA,132,NA,130,NA
Guinea-Bissau,"Mortality rate, under-5 (per 1,000)",NA,215,NA,211,NA
Guinea-Bissau,Population growth (annual %),2.67,2.82,2.81,2.87,2.86
Guinea-Bissau,"Population, total",1329000,1367000,1406000,1447000,1489000
Guinea-Bissau,"Primary completion rate, female (% of relevant age group)",NA,23.5,NA,NA,NA
Guinea-Bissau,"Primary completion rate, total (% of relevant age group)",NA,31.36,NA,NA,NA
Guinea-Bissau,"School enrollment, primary (% net)",45.17,NA,NA,NA,NA
Guinea-Bissau,"School enrollment, secondary (% net)",NA,NA,NA,NA,NA
Guyana,Aid per capita (current US$),105.15,141.32,127.86,84.63,NA
Guyana,CO2 emissions (metric tons per capita),2.23,2.1,NA,NA,NA
Guyana,"Fertility rate, total (births per woman)",NA,2.37,NA,2.31,NA
Guyana,GDP (current US$),6.95E+08,7.13E+08,7.12E+08,7.22E+08,7.42E+08
Guyana,GDP growth (annual %),2.97,-1.38,3.44,-1.08,-0.65
Guyana,"Life expectancy at birth, total (years)",NA,62.89,NA,62.34,NA
Guyana,"Mortality rate, infant (per 1,000 live births)",NA,55,NA,54,NA
Guyana,"Mortality rate, under-5 (per 1,000)",NA,74,NA,72,NA
Guyana,Population growth (annual %),0.53,0.4,0.39,0.52,0.39
Guyana,"Population, total",756000,759000,762000,766000,769000
Guyana,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Guyana,"Primary completion rate, female (% of relevant age group)",85.35,88.89,NA,NA,NA
Guyana,"Primary completion rate, total (% of relevant age group)",85.7,89.62,NA,NA,NA
Guyana,"School enrollment, primary (% net)",98.4,NA,NA,NA,NA
Guyana,"School enrollment, secondary (% net)",70.25,NA,NA,NA,NA
Haiti,Aid per capita (current US$),33.7,26.18,21,18.79,NA
Haiti,CO2 emissions (metric tons per capita),0.18,0.18,NA,NA,NA
Haiti,Electric power consumption (kwh per capita),40.24,36.56,35.78,NA,NA
Haiti,Energy use (kg of oil equivalent per capita),269.9,256.19,256.76,NA,NA
Haiti,"Fertility rate, total (births per woman)",NA,4.39,NA,4.2,NA
Haiti,GDP (current US$),4.10E+09,3.86E+09,3.65E+09,3.29E+09,2.74E+09
Haiti,GDP growth (annual %),2.72,0.94,-1.1,-0.89,0
Haiti,"Life expectancy at birth, total (years)",NA,52.72,NA,52.05,NA
Haiti,"Literacy rate, adult female (% of females ages 15 and above)",46.72,47.81,48.93,50.04,NA
Haiti,"Literacy rate, adult total (% of people ages 15 and above)",48.78,49.8,50.83,51.86,NA
Haiti,"Mortality rate, infant (per 1,000 live births)",NA,81,NA,79,NA
Haiti,"Mortality rate, under-5 (per 1,000)",NA,125,NA,123,NA
Haiti,Population growth (annual %),2.02,1.98,2.15,1.88,1.84
Haiti,"Population, total",7803000,7959000,8132000,8286000,8440000
Haiti,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Haiti,"Primary completion rate, female (% of relevant age group)",NA,NA,NA,NA,NA
Haiti,"Primary completion rate, total (% of relevant age group)",NA,NA,NA,NA,NA
Haiti,"School enrollment, primary (% net)",NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),Aid per capita (current US$),24.26,23.29,25.08,29.64,NA
Heavily indebted poor countries (HIPC),Electric power consumption (kwh per capita),128.48,136.29,NA,NA,NA
Heavily indebted poor countries (HIPC),"Fertility rate, total (births per woman)",NA,4.78,NA,4.65,NA
Heavily indebted poor countries (HIPC),GDP (current US$),1.98E+11,2.04E+11,2.12E+11,2.28E+11,2.59E+11
Heavily indebted poor countries (HIPC),GDP growth (annual %),3.57,3.67,4.69,4.12,4.02
Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",NA,50.97,NA,50.77,NA
Heavily indebted poor countries (HIPC),"Literacy rate, adult female (% of females ages 15 and above)",57,52.19,NA,NA,NA
Heavily indebted poor countries (HIPC),"Literacy rate, adult total (% of people ages 15 and above)",64.99,60.95,NA,NA,NA
Heavily indebted poor countries (HIPC),"Mortality rate, infant (per 1,000 live births)",NA,99.7,NA,98.53,NA
Heavily indebted poor countries (HIPC),"Mortality rate, under-5 (per 1,000)",NA,158.65,NA,157.37,NA
Heavily indebted poor countries (HIPC),Population growth (annual %),2.2,2.12,2.25,2.19,2.09
Heavily indebted poor countries (HIPC),"Population, total",6.16E+08,6.29E+08,6.44E+08,6.58E+08,6.71E+08
Heavily indebted poor countries (HIPC),"School enrollment, primary (% net)",64.41,67.04,68.07,NA,NA
High income,Aid per capita (current US$),1.9,1.84,1.07,1.92,NA
High income,CO2 emissions (metric tons per capita),12.32,12.36,NA,NA,NA
High income,Electric power consumption (kwh per capita),8336.1,8565.76,8421.31,NA,NA
High income,Energy use (kg of oil equivalent per capita),5350.57,5428.09,5422.82,NA,NA
High income,"Fertility rate, total (births per woman)",NA,1.7,NA,1.68,NA
High income,GDP (current US$),2.51E+13,2.54E+13,2.51E+13,2.61E+13,2.93E+13
High income,GDP growth (annual %),2.92,3.65,0.92,1.61,1.97
High income,"Life expectancy at birth, total (years)",NA,77.88,NA,78.19,NA
High income,"Mortality rate, infant (per 1,000 live births)",NA,5.81,NA,5.4,NA
High income,"Mortality rate, under-5 (per 1,000)",NA,6.98,NA,6.57,NA
High income,Population growth (annual %),0.7,0.72,0.66,0.63,0.52
High income,"Population, total",9.47E+08,9.54E+08,9.60E+08,9.66E+08,9.71E+08
High income,"School enrollment, primary (% net)",96.15,97.42,NA,NA,NA
High income,"School enrollment, secondary (% net)",90.68,91.1,NA,NA,NA
High income: nonOECD,Aid per capita (current US$),33.94,35.21,20.18,33.86,NA
High income: nonOECD,Electric power consumption (kwh per capita),6842.89,7264.32,NA,NA,NA
High income: nonOECD,"Fertility rate, total (births per woman)",NA,1.83,NA,1.64,NA
High income: nonOECD,GDP (current US$),8.74E+11,9.55E+11,9.18E+11,9.19E+11,NA
High income: nonOECD,GDP growth (annual %),4.44,7.24,-0.53,2.49,NA
High income: nonOECD,"Life expectancy at birth, total (years)",NA,76.59,NA,76.85,NA
High income: nonOECD,Population growth (annual %),1.5,1.55,1.62,1.35,1.08
High income: nonOECD,"Population, total",5.46E+07,5.55E+07,5.64E+07,5.71E+07,5.77E+07
High income: OECD,Aid per capita (current US$),NA,NA,NA,NA,NA
High income: OECD,Electric power consumption (kwh per capita),8450.09,8688.49,NA,NA,NA
High income: OECD,"Fertility rate, total (births per woman)",NA,1.69,NA,1.68,NA
High income: OECD,GDP (current US$),2.42E+13,2.45E+13,2.41E+13,2.52E+13,2.83E+13
High income: OECD,GDP growth (annual %),2.87,3.53,0.97,1.58,1.97
High income: OECD,"Life expectancy at birth, total (years)",NA,77.96,NA,78.26,NA
High income: OECD,"Mortality rate, infant (per 1,000 live births)",NA,5.77,NA,5.35,NA
High income: OECD,"Mortality rate, under-5 (per 1,000)",NA,6.96,NA,6.53,NA
High income: OECD,Population growth (annual %),0.65,0.67,0.6,0.58,0.48
High income: OECD,"Population, total",8.93E+08,8.99E+08,9.04E+08,9.09E+08,9.14E+08
High income: OECD,"School enrollment, primary (% net)",96.23,97.54,NA,NA,NA
High income: OECD,"School enrollment, secondary (% net)",90.82,91.25,NA,NA,NA
Honduras,Aid per capita (current US$),130.08,69.69,102.5,63.98,NA
Honduras,CO2 emissions (metric tons per capita),0.78,0.74,NA,NA,NA
Honduras,Electric power consumption (kwh per capita),446.58,495.9,508.3,NA,NA
Honduras,Energy use (kg of oil equivalent per capita),465.5,466.47,488.38,NA,NA
Honduras,"Fertility rate, total (births per woman)",4.4,4.27,NA,4,NA
Honduras,GDP (current US$),5.42E+09,5.95E+09,6.40E+09,6.59E+09,6.98E+09
Honduras,GDP growth (annual %),-1.89,5.24,3.29,1.99,3.01
Honduras,"Life expectancy at birth, total (years)",NA,66,NA,66.08,NA
Honduras,"Literacy rate, adult female (% of females ages 15 and above)",74.31,75.03,80.22,NA,NA
Honduras,"Literacy rate, adult total (% of people ages 15 and above)",74.34,74.98,80.01,NA,NA
Honduras,"Mortality rate, infant (per 1,000 live births)",NA,32,NA,32,NA
Honduras,"Mortality rate, under-5 (per 1,000)",NA,40,NA,42,NA
Honduras,Population growth (annual %),2.69,2.62,2.58,2.55,2.5
Honduras,"Population, total",6290000,6457000,6626000,6797000,6969000
Honduras,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Honduras,"Primary completion rate, female (% of relevant age group)",NA,71.29,70.35,NA,NA
Honduras,"Primary completion rate, total (% of relevant age group)",NA,69.72,69.51,NA,NA
Honduras,"School enrollment, primary (% net)",NA,87.45,87.45,NA,NA
Honduras,"School enrollment, secondary (% net)",NA,NA,NA,NA,NA
"Hong Kong, China",Aid per capita (current US$),0.57,0.65,0.53,0.58,NA
"Hong Kong, China",CO2 emissions (metric tons per capita),6.23,4.96,NA,NA,NA
"Hong Kong, China",Electric power consumption (kwh per capita),5267.44,5446.66,5541.12,NA,NA
"Hong Kong, China",Energy use (kg of oil equivalent per capita),2681.4,2318.53,2420.52,NA,NA
"Hong Kong, China","Fertility rate, total (births per woman)",0.97,1.02,0.93,0.96,NA
"Hong Kong, China",GDP (current US$),1.61E+11,1.65E+11,1.63E+11,1.62E+11,1.59E+11
"Hong Kong, China",GDP growth (annual %),3.4,10.2,0.46,2.27,3.32
"Hong Kong, China","Life expectancy at birth, total (years)",79.74,79.82,NA,79.99,NA
"Hong Kong, China",Population growth (annual %),0.96,0.87,0.9,0.92,0.43
"Hong Kong, China","Population, total",6607000,6665000,6725000,6787000,6816000
"Hong Kong, China","School enrollment, primary (% net)",NA,NA,NA,NA,NA
"Hong Kong, China","School enrollment, secondary (% net)",NA,NA,NA,NA,NA
Hungary,Aid per capita (current US$),24.77,25.16,41.01,46.41,NA
Hungary,CO2 emissions (metric tons per capita),5.72,5.4,NA,NA,NA
Hungary,Electric power consumption (kwh per capita),2874.26,2937.05,2998.23,NA,NA
Hungary,Energy use (kg of oil equivalent per capita),2507.85,2487.23,2487.48,NA,NA
Hungary,"Fertility rate, total (births per woman)",1.29,1.29,NA,1.3,NA
Hungary,GDP (current US$),4.80E+10,4.67E+10,5.18E+10,6.49E+10,8.28E+10
Hungary,GDP growth (annual %),4.16,5.2,3.82,3.5,2.9
Hungary,"Life expectancy at birth, total (years)",70.62,71.25,72.2,72.35,NA
Hungary,"Literacy rate, adult female (% of females ages 15 and above)",99.16,99.18,99.21,99.23,NA
Hungary,"Literacy rate, adult total (% of people ages 15 and above)",99.3,99.32,99.34,99.36,NA
Hungary,"Mortality rate, infant (per 1,000 live births)",NA,8,NA,8,NA
Hungary,"Mortality rate, under-5 (per 1,000)",NA,9,NA,9,NA
Hungary,Population growth (annual %),-0.46,-0.44,1.61,-0.28,-0.38
Hungary,"Population, total",1.01E+07,1.00E+07,1.02E+07,1.02E+07,1.01E+07
Hungary,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Hungary,"Primary completion rate, female (% of relevant age group)",NA,98.98,NA,NA,NA
Hungary,"Primary completion rate, total (% of relevant age group)",NA,99.08,NA,NA,NA
Hungary,"School enrollment, primary (% net)",89.54,89.85,NA,NA,NA
Hungary,"School enrollment, secondary (% net)",86.87,NA,NA,NA,NA
Iceland,CO2 emissions (metric tons per capita),7.43,7.71,NA,NA,NA
Iceland,Electric power consumption (kwh per capita),23068.35,24778.57,25656.03,NA,NA
Iceland,Energy use (kg of oil equivalent per capita),11111.51,11585.71,11925.53,NA,NA
Iceland,"Fertility rate, total (births per woman)",1.99,1.98,NA,1.95,NA
Iceland,GDP (current US$),8.39E+09,8.37E+09,7.60E+09,8.45E+09,1.05E+10
Iceland,GDP growth (annual %),3.93,5.51,2.93,-0.48,1.9
Iceland,"Life expectancy at birth, total (years)",79.4,79.52,NA,79.74,NA
Iceland,"Mortality rate, infant (per 1,000 live births)",NA,4,NA,3,NA
Iceland,"Mortality rate, under-5 (per 1,000)",NA,4,NA,4,NA
Iceland,Population growth (annual %),1.45,0.72,0.71,0.71,0.7
Iceland,"Population, total",278000,280000,282000,284000,286000
Iceland,"School enrollment, primary (% net)",99.4,99.8,NA,NA,NA
Iceland,"School enrollment, secondary (% net)",NA,82.48,NA,NA,NA
India,Aid per capita (current US$),1.49,1.46,1.67,1.39,NA
India,CO2 emissions (metric tons per capita),1.08,1.05,NA,NA,NA
India,Electric power consumption (kwh per capita),357.45,357.29,364.69,NA,NA
India,Energy use (kg of oil equivalent per capita),502.62,515.35,514.74,NA,NA
India,"Fertility rate, total (births per woman)",NA,3.07,NA,2.92,NA
India,GDP (current US$),4.47E+11,4.57E+11,4.79E+11,5.10E+11,5.99E+11
India,GDP growth (annual %),7.13,3.94,5.15,4.59,8
India,"Life expectancy at birth, total (years)",NA,62.92,NA,63.38,NA
India,"Literacy rate, adult female (% of females ages 15 and above)",44.43,45.39,NA,NA,NA
India,"Literacy rate, adult total (% of people ages 15 and above)",56.45,57.24,61.3,NA,NA
India,"Mortality rate, infant (per 1,000 live births)",NA,68,NA,65,NA
India,"Mortality rate, under-5 (per 1,000)",NA,94,NA,90,NA
India,Population growth (annual %),1.7,1.68,1.62,1.55,1.49
India,"Population, total",9.99E+08,1.02E+09,1.03E+09,1.05E+09,1.06E+09
India,"Poverty headcount, national (% of population)",NA,28.6,NA,NA,NA
India,"School enrollment, primary (% net)",83.81,83.33,NA,NA,NA
India,"School enrollment, secondary (% net)",NA,NA,NA,NA,NA
Indonesia,Aid per capita (current US$),10.44,8.04,7.04,6.18,NA
Indonesia,CO2 emissions (metric tons per capita),1.01,1.31,NA,NA,NA
Indonesia,Electric power consumption (kwh per capita),350.42,383.8,404.44,NA,NA
Indonesia,Energy use (kg of oil equivalent per capita),688.79,708.07,728.79,NA,NA
Indonesia,"Fertility rate, total (births per woman)",NA,2.49,NA,2.32,NA
Indonesia,GDP (current US$),1.40E+11,1.50E+11,1.41E+11,1.73E+11,2.08E+11
Indonesia,GDP growth (annual %),0.79,4.92,3.44,3.69,4.12
Indonesia,"Life expectancy at birth, total (years)",NA,66.03,NA,66.65,NA
Indonesia,"Literacy rate, adult female (% of females ages 15 and above)",81.08,81.94,82.64,83.35,NA
Indonesia,"Literacy rate, adult total (% of people ages 15 and above)",86.15,86.81,87.34,87.87,NA
Indonesia,"Mortality rate, infant (per 1,000 live births)",NA,35,NA,32,NA
Indonesia,"Mortality rate, under-5 (per 1,000)",NA,48,NA,43,NA
Indonesia,Population growth (annual %),1.34,1.32,1.31,1.3,1.29
Indonesia,"Population, total",2.04E+08,2.06E+08,2.09E+08,2.12E+08,2.14E+08
Indonesia,"Poverty headcount, national (% of population)",27.1,NA,NA,NA,NA
Indonesia,"Primary completion rate, female (% of relevant age group)",NA,105.13,107.89,NA,NA
Indonesia,"Primary completion rate, total (% of relevant age group)",NA,103.7,106.72,NA,NA
Indonesia,"School enrollment, primary (% net)",91.05,91.9,92.14,NA,NA
Indonesia,"School enrollment, secondary (% net)",47.35,NA,NA,NA,NA
"Iran, Islamic Rep.",Aid per capita (current US$),2.58,2.04,1.81,1.77,NA
"Iran, Islamic Rep.",CO2 emissions (metric tons per capita),4.82,4.87,NA,NA,NA
"Iran, Islamic Rep.",Electric power consumption (kwh per capita),1405.01,1482.36,1570.45,NA,NA
"Iran, Islamic Rep.",Energy use (kg of oil equivalent per capita),1801.61,1928.08,1859.66,NA,NA
"Iran, Islamic Rep.","Fertility rate, total (births per woman)",NA,2.32,NA,2,NA
"Iran, Islamic Rep.",GDP (current US$),9.96E+10,1.02E+11,1.17E+11,1.14E+11,1.37E+11
"Iran, Islamic Rep.",GDP growth (annual %),2.47,5.93,5.35,7.22,5.9
"Iran, Islamic Rep.","Life expectancy at birth, total (years)",NA,68.78,NA,69.28,NA
"Iran, Islamic Rep.","Literacy rate, adult female (% of females ages 15 and above)",67.52,68.93,70.17,70.4,NA
"Iran, Islamic Rep.","Literacy rate, adult total (% of people ages 15 and above)",74.84,76.03,77.07,NA,NA
"Iran, Islamic Rep.","Mortality rate, infant (per 1,000 live births)",NA,36,NA,34,NA
"Iran, Islamic Rep.","Mortality rate, under-5 (per 1,000)",NA,44,NA,41,NA
"Iran, Islamic Rep.",Population growth (annual %),1.42,1.47,1.35,1.56,1.29
"Iran, Islamic Rep.","Population, total",6.27E+07,6.37E+07,6.45E+07,6.55E+07,6.64E+07
"Iran, Islamic Rep.","Primary completion rate, female (% of relevant age group)",NA,98.71,98.37,102.92,NA
"Iran, Islamic Rep.","Primary completion rate, total (% of relevant age group)",NA,100.75,98.95,104.74,NA
"Iran, Islamic Rep.","School enrollment, primary (% net)",79.58,79.18,86.54,NA,NA
"Iran, Islamic Rep.","School enrollment, secondary (% net)",NA,NA,NA,NA,NA
Iraq,Aid per capita (current US$),3.33,4.34,5.17,4.79,NA
Iraq,CO2 emissions (metric tons per capita),3.26,3.29,NA,NA,NA
Iraq,Electric power consumption (kwh per capita),1303.86,1452.81,1474.98,NA,NA
Iraq,Energy use (kg of oil equivalent per capita),1127.08,1189.8,1202.38,NA,NA
Iraq,"Fertility rate, total (births per woman)",NA,4.31,NA,4.05,NA
Iraq,GDP (current US$),NA,NA,NA,NA,NA
Iraq,GDP growth (annual %),NA,NA,NA,NA,NA
Iraq,"Life expectancy at birth, total (years)",NA,61.06,NA,62.62,NA
Iraq,"Mortality rate, infant (per 1,000 live births)",NA,102,NA,102,NA
Iraq,"Mortality rate, under-5 (per 1,000)",NA,125,NA,125,NA
Iraq,Population growth (annual %),2.08,1.86,1.96,2.05,2.15
Iraq,"Population, total",2.28E+07,2.32E+07,2.37E+07,2.42E+07,2.47E+07
Iraq,"Primary completion rate, female (% of relevant age group)",NA,NA,NA,NA,NA
Iraq,"Primary completion rate, total (% of relevant age group)",NA,NA,NA,NA,NA
Iraq,"School enrollment, primary (% net)",90.54,NA,NA,NA,NA
Iraq,"School enrollment, secondary (% net)",32.99,NA,NA,NA,NA
Ireland,CO2 emissions (metric tons per capita),10.83,11.08,NA,NA,NA
